ichorcna_strat,feat,.metric,mean,median,sd,ci_95_lower,ci_95_upper,sem_lower,sem_upper
"[0, 0.03]",length_cnv,test_sen_95spe,0.3883190739708367,0.380952380952381,0.10041644174635286,0.35807640232703675,0.4168075361413106,0.3736718305492561,0.4029663173924173
"[0, 0.03]",length_cnv,test_sen_98spe,0.1989150003562955,0.2037037037037037,0.09406000602214644,0.1727033734772757,0.22715282949929178,0.1851949383775832,0.2126350623350078
"[0, 0.03]",length_cnv,test_sen_99spe,0.1989150003562955,0.2037037037037037,0.09406000602214644,0.1728517369986406,0.22295250559727042,0.1851949383775832,0.2126350623350078
"[0, 0.03]",length_cnv,test_sensitivity,0.8222229359251736,0.8240740740740741,0.033997947510951324,0.8132269517094263,0.8316002428399237,0.8172638256005428,0.8271820462498044
"[0, 0.03]",length_cnv,test_specificity,0.7383563587439208,0.7352941176470589,0.04542909841097693,0.724765012490384,0.7514988029411025,0.7317298436904467,0.7449828737973949
"[0, 0.03]",length_ctRatio,test_acc,0.7960370194589463,0.7965116279069767,0.021205696976803676,0.790251940270664,0.8017374818592581,0.7930076341765459,0.7990664047413468
"[0, 0.03]",length_ctRatio,test_acc_95spe,0.6764153517136504,0.680104121159167,0.05542463670462176,0.660296123375569,0.6918241895967842,0.668497546470133,0.6843331569571678
"[0, 0.03]",length_ctRatio,test_acc_98spe,0.5933521470629546,0.5890566037735849,0.06811408980087294,0.5742790576706458,0.6122207116509146,0.583621562805687,0.6030827313202222
"[0, 0.03]",length_ctRatio,test_acc_99spe,0.5983521470629546,0.5940566037735849,0.06811408980087294,0.5799224872120117,0.6178825793098246,0.588621562805687,0.6080827313202222
"[0, 0.03]",length_ctRatio,test_auprc,0.9093153883867068,0.9112822446050232,0.018995731633752986,0.904142212334458,0.9141158313607269,0.9066017124390278,0.9120290643343858
"[0, 0.03]",length_ctRatio,test_auroc,0.8626858901928811,0.8645578720345075,0.021187655576013514,0.8570447730471074,0.8683755236955413,0.8596590822534506,0.8657126981323117
"[0, 0.03]",length_ctRatio,test_f1,0.8339852433796636,0.8341232227488151,0.018042853511360025,0.829034812242771,0.8389701208052163,0.8314076928780407,0.8365627938812865
"[0, 0.03]",length_ctRatio,test_f1_95spe,0.5878609170886377,0.6037735849056604,0.10949460349784966,0.5565978583457628,0.6162969959860295,0.5722188308746592,0.6035030033026163
"[0, 0.03]",length_ctRatio,test_f1_98spe,0.32236586550556295,0.33070866141732286,0.1839799652597047,0.26946934738621975,0.37332454166266904,0.29608301332560516,0.34864871768552075
"[0, 0.03]",length_ctRatio,test_f1_99spe,0.32236586550556295,0.33070866141732286,0.1839799652597047,0.2739768848021048,0.37610162296335925,0.29608301332560516,0.34864871768552075
"[0, 0.03]",length_ctRatio,test_ppv,0.8452449286223388,0.8490566037735849,0.02277100958421427,0.8389445774106431,0.8513808168534294,0.8419919272531653,0.8484979299915123
"[0, 0.03]",length_ctRatio,test_sen_95spe,0.4326809229574949,0.44036697247706424,0.11142953040089729,0.4034550330631842,0.46447465099006435,0.4167624186145096,0.4485994273004802
"[0, 0.03]",length_ctRatio,test_sen_98spe,0.20670429412590915,0.19811320754716985,0.13622817960174588,0.16681836934321917,0.24376841492732057,0.18724312561137402,0.2261654626404443
"[0, 0.03]",length_ctRatio,test_sen_99spe,0.20670429412590915,0.19811320754716985,0.13622817960174588,0.16986720501578056,0.24493276219583485,0.18724312561137402,0.2261654626404443
"[0, 0.03]",length_ctRatio,test_sensitivity,0.823721172980541,0.8285714285714286,0.026944713298822285,0.8166630778923597,0.8313167153526005,0.8198719282235665,0.8275704177375156
"[0, 0.03]",length_ctRatio,test_specificity,0.7505267082637221,0.7580645161290323,0.0420218896806081,0.7387619967602462,0.7619420055525671,0.7445235811664924,0.7565298353609519
"[0, 0.03]",length_sd,test_acc,0.8072911379903487,0.8081395348837209,0.020154498032822113,0.8018153430211983,0.8129099499054898,0.8044119239856599,0.8101703519950375
"[0, 0.03]",length_sd,test_acc_95spe,0.6834129785669917,0.6892784330857725,0.06755847409375165,0.6642112732090211,0.7029258010475852,0.67376176798217,0.6930641891518133
"[0, 0.03]",length_sd,test_acc_98spe,0.6208856676808753,0.6126415094339622,0.05177551460044468,0.6071854683624126,0.6342004845588447,0.6134891655950975,0.6282821697666531
"[0, 0.03]",length_sd,test_acc_99spe,0.6258856676808753,0.6176415094339622,0.05177551460044468,0.612024859356179,0.6407812978545429,0.6184891655950975,0.6332821697666531
"[0, 0.03]",length_sd,test_auprc,0.9208171986131586,0.9223039438958088,0.019164437229844695,0.9156255025505373,0.9262747971689107,0.9180794218660379,0.9235549753602793
"[0, 0.03]",length_sd,test_auroc,0.8794466518666816,0.8783608914450035,0.0220172502444832,0.872919763069108,0.8850926890361724,0.876301330403184,0.8825919733301791
"[0, 0.03]",length_sd,test_f1,0.8435122055978276,0.8465116279069768,0.016200775152145325,0.8390257194804597,0.8477777485349126,0.8411978091475211,0.8458266020481341
"[0, 0.03]",length_sd,test_f1_95spe,0.5982538574794938,0.620253164556962,0.1322483294632,0.562483236461463,0.6352809514218851,0.5793612389847509,0.6171464759742367
"[0, 0.03]",length_sd,test_f1_98spe,0.4047215567068251,0.3939393939393939,0.12747742113874058,0.36748332622875157,0.438007915979875,0.3865104965441479,0.4229326168695023
"[0, 0.03]",length_sd,test_f1_99spe,0.4047215567068251,0.3939393939393939,0.12747742113874058,0.3697825374905032,0.43916950757384565,0.3865104965441479,0.4229326168695023
"[0, 0.03]",length_sd,test_ppv,0.853367995098722,0.8504672897196262,0.024302303444558353,0.8470109108309554,0.8596294310427308,0.8498962374637851,0.8568397527336589
"[0, 0.03]",length_sd,test_sen_95spe,0.44758228803237576,0.45871559633027525,0.13523752821152826,0.4074536863619625,0.4865605437845233,0.42826264114501456,0.46690193491973697
"[0, 0.03]",length_sd,test_sen_98spe,0.26177133536175046,0.24528301886792453,0.10355102920088934,0.23370792609109614,0.29298607467138704,0.24697833119019483,0.27656433953330606
"[0, 0.03]",length_sd,test_sen_99spe,0.26177133536175046,0.24528301886792453,0.10355102920088934,0.23457559195186978,0.29044868964823667,0.24697833119019483,0.27656433953330606
"[0, 0.03]",length_sd,test_sensitivity,0.8346400028051996,0.8317757009345794,0.024640671623546242,0.8280639375833693,0.8411908077533131,0.8311199068589786,0.8381600987514205
"[0, 0.03]",length_sd,test_specificity,0.762523092426851,0.7611940298507462,0.045317699817912144,0.7503212992750551,0.7748569400798887,0.7560491353100064,0.7689970495436956
"[0, 0.03]",length_slRatio,test_acc,0.7893269514033286,0.7906976744186046,0.023059437500263038,0.7823146878298102,0.7955383394874053,0.7859633867484066,0.7926905160582507
"[0, 0.03]",length_slRatio,test_acc_95spe,0.6317762482260189,0.6233137829912023,0.06265361364703789,0.6146101000815937,0.650439730048813,0.6226372794040813,0.6409152170479564
"[0, 0.03]",length_slRatio,test_acc_98spe,0.5777441911266116,0.5548148148148148,0.056230836391179075,0.5621755300932055,0.5941333104390809,0.5695420806544927,0.5859463015987304
"[0, 0.03]",length_slRatio,test_acc_99spe,0.5827441911266116,0.5598148148148148,0.056230836391179075,0.5679754282852556,0.5982411948785409,0.5745420806544927,0.5909463015987304
"[0, 0.03]",length_slRatio,test_auprc,0.899872994071043,0.8970145535982684,0.02292341167370815,0.8928705817505443,0.9063291537155186,0.8965292708221548,0.9032167173199313
"[0, 0.03]",length_slRatio,test_auroc,0.8583431667551257,0.8615493958777541,0.024730005328395026,0.8516715301252858,0.8652558928518401,0.8547359247381564,0.861950408772095
"[0, 0.03]",length_slRatio,test_f1,0.8291894507283452,0.8325358851674641,0.020805058863039322,0.8228036453505339,0.8350704124523497,0.8261547209941748,0.8322241804625156
"[0, 0.03]",length_slRatio,test_f1_95spe,0.49096504006292596,0.4861111111111111,0.14080423773022527,0.4518439526909329,0.5286182091436915,0.4704266311235391,0.5115034490023128
"[0, 0.03]",length_slRatio,test_f1_98spe,0.2846644002773348,0.22950819672131148,0.1491670813818034,0.24497677645444105,0.3294618033108888,0.2629061452198123,0.3064226553348573
"[0, 0.03]",length_slRatio,test_f1_99spe,0.2846644002773348,0.22950819672131148,0.1491670813818034,0.2441488260988791,0.3264829088510794,0.2629061452198123,0.3064226553348573
"[0, 0.03]",length_slRatio,test_ppv,0.8366475098521903,0.8333333333333334,0.023820190154895695,0.83007187642215,0.842857141581067,0.8331729780177681,0.8401220416866124
"[0, 0.03]",length_slRatio,test_sen_95spe,0.34282304596075214,0.32710280373831774,0.1253793348041144,0.3096022375554261,0.37976922471611874,0.32453459035553833,0.36111150156596594
"[0, 0.03]",length_slRatio,test_sen_98spe,0.17607939880168647,0.12962962962962962,0.11213880668003061,0.1463792039886261,0.20977998948365975,0.15972227271871975,0.19243652488465318
"[0, 0.03]",length_slRatio,test_sen_99spe,0.17607939880168647,0.12962962962962962,0.11213880668003061,0.14585794012707126,0.20774599981192848,0.15972227271871975,0.19243652488465318
"[0, 0.03]",length_slRatio,test_sensitivity,0.823220984017402,0.8256880733944955,0.03781272257516329,0.813245076800278,0.8339350500350862,0.8177054315604635,0.8287365364743404
"[0, 0.03]",length_slRatio,test_specificity,0.733659525612025,0.7384615384615385,0.04797872832142096,0.7202544060732148,0.7464399768072657,0.7266611088133411,0.7406579424107088
"[0, 0.03]",sd,test_acc,0.7848363660804849,0.7848837209302325,0.02440228815694921,0.7778673552469173,0.79114502499114,0.781157582723997,0.7885151494369728
"[0, 0.03]",sd,test_acc_95spe,0.6651098111023956,0.6741040489810548,0.05409312211407549,0.6489281392591482,0.6803065604339225,0.6569549661118836,0.6732646560929076
"[0, 0.03]",sd,test_acc_98spe,0.6120984393181653,0.6063017136922277,0.04343670665869585,0.599587681996315,0.624503911331233,0.6055501094038187,0.6186467692325119
"[0, 0.03]",sd,test_acc_99spe,0.6170984393181653,0.6113017136922279,0.043436706658695846,0.604936634859723,0.6302784678575973,0.6105501094038187,0.6236467692325119
"[0, 0.03]",sd,test_auprc,0.9074104002792901,0.9127269770208599,0.019303847071610484,0.9015457457428261,0.9126888332670853,0.9045002358362477,0.9103205647223325
"[0, 0.03]",sd,test_auroc,0.8574176565176566,0.8579583078241552,0.02296984486629829,0.850354319140387,0.8639897335209882,0.8539548221124664,0.8608804909228467
"[0, 0.03]",sd,test_f1,0.8252051230458486,0.8254678147876199,0.020241412276699945,0.8192633060288929,0.8315477016810184,0.8221536153299983,0.8282566307616989
"[0, 0.03]",sd,test_f1_95spe,0.5666151188789502,0.5908918406072106,0.11041607823099302,0.5329276669274707,0.597040209878246,0.5499692687737351,0.5832609689841654
"[0, 0.03]",sd,test_f1_98spe,0.38509904018185953,0.37740685883559305,0.10944753764056009,0.3542941409366713,0.41923573639961764,0.3685992030644942,0.4015988772992249
"[0, 0.03]",sd,test_f1_99spe,0.38509904018185953,0.37740685883559305,0.10944753764056009,0.35198601518010886,0.41718566951377273,0.3685992030644942,0.4015988772992249
"[0, 0.03]",sd,test_ppv,0.8352752152855835,0.8364788117081695,0.023155909922107427,0.8280794407834322,0.8421918763271267,0.8317843305178154,0.8387661000533515
"[0, 0.03]",sd,test_sen_95spe,0.41117047155134684,0.4272174219714336,0.10792517866289578,0.37808830782619113,0.4412754903093403,0.3949001386851243,0.4274408044175694
"[0, 0.03]",sd,test_sen_98spe,0.24419687863633072,0.2326034273844556,0.0868734133173917,0.22064716327914752,0.270162070519283,0.23110021880763743,0.257293538465024
"[0, 0.03]",sd,test_sen_99spe,0.24419687863633072,0.2326034273844556,0.0868734133173917,0.2208327757239267,0.26879660237274433,0.23110021880763743,0.257293538465024
"[0, 0.03]",sd,test_sensitivity,0.8159606952072743,0.8156642881413523,0.027938629385180852,0.8079137979309367,0.8238217113383242,0.8117487883514815,0.8201726020630672
"[0, 0.03]",sd,test_specificity,0.7338038381052118,0.7368778280542987,0.04033688291971307,0.7227808021439728,0.7458260551779866,0.7277228242026125,0.7398848520078111
"[0, 0.03]",slRatio,test_acc,0.5991120371615062,0.6011560693641619,0.03683601025942351,0.5887851936490867,0.6103726045914175,0.5936208489641761,0.6046032253588363
"[0, 0.03]",slRatio,test_acc_95spe,0.5790478243304737,0.5798685145700071,0.03290153738620373,0.5692993561962097,0.5888784675049172,0.5741431527198203,0.5839524959411272
"[0, 0.03]",slRatio,test_acc_98spe,0.5380278168123492,0.5376190476190477,0.03534328942988488,0.5286915023156794,0.5483686003945399,0.5327591502981044,0.5432964833265941
"[0, 0.03]",slRatio,test_acc_99spe,0.5430278168123492,0.5426190476190476,0.03534328942988488,0.5331613539305957,0.5534662782263338,0.5377591502981044,0.5482964833265941
"[0, 0.03]",slRatio,test_auprc,0.7786528843256388,0.7799091435771731,0.028973121290077314,0.7703936061015126,0.7873538202800379,0.7743338264106415,0.7829719422406362
"[0, 0.03]",slRatio,test_auroc,0.6506161615563776,0.652529761904762,0.038861925633004384,0.6399489137630591,0.6616369390192387,0.6448229677262483,0.6564093553865069
"[0, 0.03]",slRatio,test_f1,0.6662075681398302,0.6728110599078341,0.04126676914746158,0.6538959535434987,0.6778065848660368,0.6600558814047959,0.6723592548748645
"[0, 0.03]",slRatio,test_f1_95spe,0.37434188610300173,0.3851851851851852,0.0860972884634134,0.3504454952692298,0.39765193307142477,0.3615072601241617,0.3871765120818418
"[0, 0.03]",slRatio,test_f1_98spe,0.16808685741851356,0.17391304347826086,0.11424732861093986,0.1364081861957739,0.201730275356592,0.15105587121705902,0.1851178436199681
"[0, 0.03]",slRatio,test_f1_99spe,0.16808685741851356,0.17391304347826086,0.11424732861093986,0.13768495306257772,0.19989279327297738,0.15105587121705902,0.1851178436199681
"[0, 0.03]",slRatio,test_ppv,0.6930076027914042,0.6875,0.04349287381331435,0.6810373016698857,0.7071813510347006,0.6865240679658448,0.6994911376169636
"[0, 0.03]",slRatio,test_sen_95spe,0.2380007421977567,0.24074074074074073,0.06498944609270768,0.2195178506971611,0.2573924459841185,0.22831268757886652,0.24768879681664685
"[0, 0.03]",slRatio,test_sen_98spe,0.10064668876386386,0.10185185185185185,0.06828598288852117,0.08112252571435978,0.12023086502948811,0.09046721545392247,0.11082616207380525
"[0, 0.03]",slRatio,test_sen_99spe,0.10064668876386386,0.10185185185185185,0.06828598288852117,0.08149411791257088,0.12238695988867862,0.09046721545392247,0.11082616207380525
"[0, 0.03]",slRatio,test_sensitivity,0.6479656575921714,0.6697247706422018,0.07514717680727105,0.6268837513076438,0.6682185820862153,0.6367633778816212,0.6591679373027216
"[0, 0.03]",slRatio,test_specificity,0.5177718398849874,0.5076923076923077,0.11494684562235062,0.4847989607644047,0.5527303115052146,0.5006365758442708,0.5349071039257041
"[0, 0.03]",slRatio_ctRatio,test_acc,0.7180213887768666,0.7209302325581395,0.02466918731698923,0.7106304237427372,0.725416909381488,0.7143439234575024,0.7216988540962308
"[0, 0.03]",slRatio_ctRatio,test_acc_95spe,0.615306353736115,0.6179637526652452,0.04109281776821428,0.6031223619665894,0.628043019442266,0.6091805981416658,0.6214321093305641
"[0, 0.03]",slRatio_ctRatio,test_acc_98spe,0.5815927704041554,0.5749056603773585,0.03961703825517337,0.5706123841383578,0.5930240959325339,0.5756870110304368,0.5874985297778739
"[0, 0.03]",slRatio_ctRatio,test_acc_99spe,0.5865927704041554,0.5799056603773585,0.03961703825517336,0.5752856783252299,0.5983529892069305,0.5806870110304369,0.5924985297778739
"[0, 0.03]",slRatio_ctRatio,test_auprc,0.8576966146385074,0.8595754213836959,0.018753979357348093,0.8525703103702384,0.8628916297806412,0.8549009364590635,0.8604922928179514
"[0, 0.03]",slRatio_ctRatio,test_auroc,0.7705274600359886,0.7737268518518519,0.024695900879848284,0.7629975196315241,0.7779661469198371,0.7668460124937928,0.7742089075781844
"[0, 0.03]",slRatio_ctRatio,test_f1,0.7660962893708962,0.7669902912621359,0.0248464043576037,0.7588720447912609,0.7733578028230998,0.762392406094893,0.7698001726468995
"[0, 0.03]",slRatio_ctRatio,test_f1_95spe,0.4624740543757908,0.4755244755244755,0.0941655787629751,0.43443406046018734,0.49097264860510825,0.44843667869214926,0.47651143005943236
"[0, 0.03]",slRatio_ctRatio,test_f1_98spe,0.30246494645691296,0.2903225806451613,0.11003549232592667,0.27228680541389766,0.33743173886031697,0.2860618237383511,0.31886806917547483
"[0, 0.03]",slRatio_ctRatio,test_f1_99spe,0.30246494645691296,0.2903225806451613,0.11003549232592667,0.2676232645051501,0.33457647807141633,0.2860618237383511,0.31886806917547483
"[0, 0.03]",slRatio_ctRatio,test_ppv,0.7906195732808496,0.7916666666666666,0.023129330778121536,0.7836072233018091,0.7972538397948614,0.7871716562212524,0.7940674903404469
"[0, 0.03]",slRatio_ctRatio,test_sen_95spe,0.31175726491485883,0.3177570093457944,0.08265783874197706,0.28827788883051647,0.33632004573439594,0.29943536182817376,0.3240791680015439
"[0, 0.03]",slRatio_ctRatio,test_sen_98spe,0.18401627808764615,0.16981132075471697,0.07946969999449317,0.16116030475352577,0.20680231874072513,0.1721696346650327,0.19586292151025958
"[0, 0.03]",slRatio_ctRatio,test_sen_99spe,0.18401627808764615,0.16981132075471697,0.07946969999449317,0.16043574824574863,0.20683036914949296,0.1721696346650327,0.19586292151025958
"[0, 0.03]",slRatio_ctRatio,test_sensitivity,0.7446310509060109,0.7452830188679245,0.04292304609352773,0.7322853850730437,0.7564861340976337,0.7382324609815786,0.7510296408304432
"[0, 0.03]",slRatio_ctRatio,test_specificity,0.6744304727703436,0.671875,0.04685300958352711,0.6610042112789858,0.6877563514170324,0.6674460384783959,0.6814149070622914
"(0.03, 0.1]",cnv,test_acc,0.8739251087738532,0.8712871287128713,0.025860366327038857,0.8652766595863739,0.8818319115648589,0.8694900925374991,0.8783601250102073
"(0.03, 0.1]",cnv,test_acc_95spe,0.8169432334764792,0.8249293886012636,0.03255410127610367,0.8058584715351065,0.8269194227399653,0.8113602511670415,0.822526215785917
"(0.03, 0.1]",cnv,test_acc_98spe,0.7937650879676467,0.7913157894736842,0.04099502961914969,0.7797826951233092,0.8079019377674278,0.7867344983900872,0.8007956775452061
"(0.03, 0.1]",cnv,test_acc_99spe,0.7987650879676467,0.7963157894736842,0.040995029619149706,0.7859458308661267,0.8119023746529552,0.7917344983900872,0.8057956775452061
"(0.03, 0.1]",cnv,test_auprc,0.9136219312241577,0.9176376760696952,0.020651728660117635,0.9065575719908954,0.9200701228253251,0.9100801889782005,0.9171636734701148
"(0.03, 0.1]",cnv,test_auroc,0.9264423950702382,0.9290948992024812,0.0225495568437435,0.9181224436968656,0.9334399974040318,0.9225751779759456,0.9303096121645308
"(0.03, 0.1]",cnv,test_f1,0.810011350965333,0.8125,0.03583166410351976,0.7985279095137727,0.8216795809216244,0.8038662712682778,0.8161564306623883
"(0.03, 0.1]",cnv,test_f1_95spe,0.8053373191569739,0.8153409090909092,0.04501992337706855,0.7894129106790567,0.8194679455892813,0.7976164659945825,0.8130581723193654
"(0.03, 0.1]",cnv,test_f1_98spe,0.7527368446160176,0.7520491803278688,0.06309368594985758,0.7318514515387238,0.7742727517655327,0.7419163667441913,0.763557322487844
"(0.03, 0.1]",cnv,test_f1_99spe,0.7527368446160176,0.7520491803278688,0.06309368594985758,0.7320580652896581,0.7733488014147647,0.7419163667441913,0.763557322487844
"(0.03, 0.1]",cnv,test_ppv,0.8862118913475103,0.8894523326572008,0.04949987288022731,0.8706359573844288,0.9021812598359059,0.8777227331838173,0.8947010495112033
"(0.03, 0.1]",cnv,test_sen_95spe,0.7132974056667373,0.725975975975976,0.06578816536834504,0.6914263312797277,0.734714696620315,0.7020148283869447,0.7245799829465298
"(0.03, 0.1]",cnv,test_sen_98spe,0.6075301759352935,0.6026315789473684,0.0819900592382994,0.581211102225774,0.6367361733129581,0.5934689967801746,0.6215913550904123
"(0.03, 0.1]",cnv,test_sen_99spe,0.6075301759352935,0.6026315789473684,0.0819900592382994,0.578820457692248,0.6350229224065388,0.5934689967801746,0.6215913550904123
"(0.03, 0.1]",cnv,test_sensitivity,0.7480416361904251,0.75,0.046047472450346405,0.7321400052656881,0.7630176120430628,0.740144559815802,0.7559387125650482
"(0.03, 0.1]",cnv,test_specificity,0.944574112633609,0.9459980713596914,0.029221135427351067,0.9347975924706179,0.9533305690699387,0.9395627292515607,0.9495854960156573
"(0.03, 0.1]",cnv_ctRatio,test_acc,0.8833263228283613,0.8910891089108911,0.02295029328650503,0.876527009318579,0.8907722880131151,0.8795012739472772,0.8871513717094455
"(0.03, 0.1]",cnv_ctRatio,test_acc_95spe,0.8277871341735454,0.8305927029519045,0.02828850899001545,0.8185199959849229,0.8366407581018842,0.8230723826752095,0.8325018856718813
"(0.03, 0.1]",cnv_ctRatio,test_acc_98spe,0.8058193526458531,0.8094444444444444,0.0359209996414475,0.7948831310723767,0.8169238399886369,0.7998325193722785,0.8118061859194278
"(0.03, 0.1]",cnv_ctRatio,test_acc_99spe,0.8108193526458531,0.8144444444444444,0.03592099964144752,0.7995892454362277,0.8222453334815701,0.8048325193722785,0.8168061859194278
"(0.03, 0.1]",cnv_ctRatio,test_auprc,0.9188390322363301,0.9193660376900226,0.018307562251997096,0.9129543496212348,0.9248614747518671,0.9157877718609972,0.921890292611663
"(0.03, 0.1]",cnv_ctRatio,test_auroc,0.9292316125929564,0.9330179914196308,0.017771942289922533,0.923551592493369,0.9351410803756174,0.9262696222113026,0.9321936029746102
"(0.03, 0.1]",cnv_ctRatio,test_f1,0.8231091365759985,0.8285714285714286,0.037003431541225006,0.8114116275333069,0.8344124037741127,0.8169418979857943,0.8292763751662027
"(0.03, 0.1]",cnv_ctRatio,test_f1_95spe,0.819995583736632,0.8260504201680672,0.03842095020871654,0.8081379125741693,0.8319352105944223,0.8135920920351792,0.8263990754380847
"(0.03, 0.1]",cnv_ctRatio,test_f1_98spe,0.7719485927403116,0.7796610169491526,0.053565562918188196,0.7542976708308305,0.7885687015400956,0.7630209989206136,0.7808761865600096
"(0.03, 0.1]",cnv_ctRatio,test_f1_99spe,0.7719485927403116,0.7796610169491526,0.053565562918188196,0.7550026412611182,0.7887751251519483,0.7630209989206136,0.7808761865600096
"(0.03, 0.1]",cnv_ctRatio,test_ppv,0.9003872870773957,0.9032258064516128,0.03800866667833672,0.8883630133072662,0.9123811273647702,0.8940525092976729,0.9067220648571185
"(0.03, 0.1]",cnv_ctRatio,test_sen_95spe,0.7357783990228479,0.7352941176470589,0.05799905420102418,0.7176686922036146,0.7537606864211965,0.7261118899893438,0.745444908056352
"(0.03, 0.1]",cnv_ctRatio,test_sen_98spe,0.6316387052917064,0.6388888888888888,0.07184199928289502,0.6098276141231652,0.6544522550158661,0.6196650387445573,0.6436123718388556
"(0.03, 0.1]",cnv_ctRatio,test_sen_99spe,0.6316387052917064,0.6388888888888888,0.07184199928289502,0.6094907092694344,0.6557505991890666,0.6196650387445573,0.6436123718388556
"(0.03, 0.1]",cnv_ctRatio,test_sensitivity,0.7600413216573146,0.7631578947368421,0.05356373869187478,0.7420161020629747,0.7770791500668455,0.7511140318753355,0.7689686114392937
"(0.03, 0.1]",cnv_ctRatio,test_specificity,0.9523868406916036,0.9545454545454546,0.020313458499091712,0.945841884173169,0.9585512925670562,0.9490012642750884,0.9557724171081189
"(0.03, 0.1]",cnv_sd,test_acc,0.9133601142919722,0.9108910891089108,0.02491752045666718,0.905888264165783,0.9209969186963946,0.9093701177438456,0.9173501108400988
"(0.03, 0.1]",cnv_sd,test_acc_95spe,0.866581770553055,0.8648962148962148,0.03741377896005147,0.8549127139813573,0.8786049954014321,0.8605907712013103,0.8725727699047996
"(0.03, 0.1]",cnv_sd,test_acc_98spe,0.8375257541207863,0.8536363636363636,0.06442946950162623,0.8174031272647039,0.8570558023318281,0.8272087821188497,0.8478427261227229
"(0.03, 0.1]",cnv_sd,test_acc_99spe,0.8425257541207863,0.8586363636363636,0.06442946950162622,0.8215415208897013,0.862522775740313,0.8322087821188497,0.8528427261227229
"(0.03, 0.1]",cnv_sd,test_auprc,0.9529587797051705,0.9516382452013744,0.01877710429245635,0.9470272066067966,0.9588344931071441,0.9499520366610139,0.9559655227493271
"(0.03, 0.1]",cnv_sd,test_auroc,0.9621988616768148,0.964076858813701,0.015636012713250734,0.9574957795629515,0.9669231692782909,0.959695095828169,0.9647026275254605
"(0.03, 0.1]",cnv_sd,test_f1,0.8729809153586494,0.8695652173913043,0.03656149892609847,0.8628538084356957,0.8837771895994692,0.8671263900352666,0.8788354406820322
"(0.03, 0.1]",cnv_sd,test_f1_95spe,0.8674256635138121,0.868421052631579,0.04624618021678471,0.8524591258856342,0.8816427959412774,0.860020348055161,0.8748309789724632
"(0.03, 0.1]",cnv_sd,test_f1_98spe,0.8131464469492518,0.8421052631578947,0.09414775991534717,0.7847225902741894,0.8409075637393458,0.7980707399691226,0.8282221539293809
"(0.03, 0.1]",cnv_sd,test_f1_99spe,0.8131464469492518,0.8421052631578947,0.09414775991534717,0.784741918664849,0.8413003435768859,0.7980707399691226,0.8282221539293809
"(0.03, 0.1]",cnv_sd,test_ppv,0.9166899816250985,0.9166666666666666,0.04874375010526525,0.9013837136622777,0.93161273360895,0.9088847349112059,0.9244952283389911
"(0.03, 0.1]",cnv_sd,test_sen_95spe,0.815453471447218,0.8235294117647058,0.07597117869569632,0.7919809588677176,0.8374701714151153,0.8032883468602798,0.8276185960341562
"(0.03, 0.1]",cnv_sd,test_sen_98spe,0.6950515082415727,0.7272727272727273,0.12885893900325246,0.6554014588621162,0.7345753785264728,0.6744175642376995,0.7156854522454459
"(0.03, 0.1]",cnv_sd,test_sen_99spe,0.6950515082415727,0.7272727272727273,0.12885893900325246,0.6546172041398176,0.7328048016424906,0.6744175642376995,0.7156854522454459
"(0.03, 0.1]",cnv_sd,test_sensitivity,0.8360943868949328,0.8285714285714286,0.05458841382702078,0.8175291758194657,0.8516403396321018,0.8273532449696638,0.8448355288202017
"(0.03, 0.1]",cnv_sd,test_specificity,0.956759089710955,0.9558823529411764,0.026696513621307504,0.9483016743822417,0.964866979915462,0.9524842262717427,0.9610339531501674
"(0.03, 0.1]",cnv_sd_length,test_acc,0.9192244224422442,0.9207920792079208,0.021944353944446434,0.9123367428654628,0.9256458090662008,0.9157547154299767,0.9226941294545118
"(0.03, 0.1]",cnv_sd_length,test_acc_95spe,0.8685687474627567,0.8767794339521615,0.0464326351819512,0.8544336630731029,0.8824460245013889,0.8612271032158251,0.8759103917096883
"(0.03, 0.1]",cnv_sd_length,test_acc_98spe,0.8267413127020637,0.8430950305143854,0.06818910463641774,0.8066272181117508,0.8482812708511003,0.8159596685891324,0.8375229568149951
"(0.03, 0.1]",cnv_sd_length,test_acc_99spe,0.8317413127020638,0.8480950305143854,0.06818910463641774,0.8094003952032515,0.8521002155820032,0.8209596685891324,0.8425229568149951
"(0.03, 0.1]",cnv_sd_length,test_auprc,0.9538432122755657,0.9525228326772048,0.018025284330538564,0.9484330685796977,0.9596046663447512,0.9509931645777334,0.9566932599733979
"(0.03, 0.1]",cnv_sd_length,test_auroc,0.963246841507192,0.9619208838203849,0.014239464189328218,0.9588554166767917,0.9675896227892834,0.960995384532258,0.965498298482126
"(0.03, 0.1]",cnv_sd_length,test_f1,0.8822937337214939,0.8840336134453781,0.03269487516483955,0.8719058199511656,0.8929384425703665,0.8771242200547056,0.8874632473882822
"(0.03, 0.1]",cnv_sd_length,test_f1_95spe,0.8694875706219873,0.8803571428571428,0.05822507977285699,0.8503705632359565,0.8871305866403427,0.8602813771706259,0.8786937640733488
"(0.03, 0.1]",cnv_sd_length,test_f1_98spe,0.79668573529551,0.8277927523210542,0.10368514400895369,0.7648018845290279,0.8269547300275265,0.7802916745659673,0.8130797960250528
"(0.03, 0.1]",cnv_sd_length,test_f1_99spe,0.79668573529551,0.8277927523210542,0.10368514400895369,0.7639807497732328,0.8284068965349386,0.7802916745659673,0.8130797960250528
