model_name,ichorcna_strat,feat,.metric,mean,median,sd,ci_95_lower,ci_95_upper,sem_lower,sem_upper
resnet34,all,C5,Accuracy at 95% Specificity,0.7607710297947047,0.7658249458387016,0.0533328205611004,0.7450733531559,0.7767631553136054,0.7532286299789928,0.7683134296104166
resnet34,all,C5,F1 at 99% Specificity,0.4637185864148153,0.5020408163265306,0.22392178038406374,0.39829876268718456,0.527192503836137,0.432051264541828,0.49538590828780255
resnet34,all,C5,F1 at 95% Specificity,0.7403540334089365,0.7532876712328767,0.08529167634302902,0.7157929824530602,0.7615909165874655,0.7282919688647517,0.7524160979531213
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,AUROC,0.8404576506426679,0.8409161152674627,0.026875440260755903,0.8334723150246384,0.848328988905484,0.836656889431517,0.8442584118538188
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,AUPRC,0.8893384435096824,0.8940247241389141,0.027460085052853505,0.8816701454051332,0.8965984370873643,0.885455001039116,0.8932218859802488
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,Sensitivity,0.8445948883021471,0.8433146449201495,0.045184698483494816,0.8318244075827944,0.8563572328961782,0.8382048069614374,0.8509849696428569
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,Specificity,0.6579820781647777,0.671875,0.08969663206852944,0.6297869990854449,0.6803233813958082,0.6452970588077274,0.6706670975218281
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,F1,0.8228815036117891,0.819847792998478,0.0220238396599111,0.8166984071473119,0.8287666863666859,0.8197668623375315,0.8259961448860468
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,Accuracy,0.7738546847694583,0.7732558139534884,0.028766671004093438,0.7660485784379621,0.7814826589595375,0.7697864631416269,0.7779229063972897
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,Sensitivity at 99% Specificity,0.14208049168128617,0.13548218029350106,0.11560456531779971,0.11195399888658528,0.17765079810850204,0.1257315372668183,0.15842944609575405
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,Sensitivity at 95% Specificity,0.3426284016248531,0.3784090909090909,0.11774351602112794,0.3090133426701024,0.3725431850808505,0.3259769539009958,0.3592798493487104
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,Accuracy at 99% Specificity,0.5622049934884185,0.5578353816859962,0.059939058882283576,0.5453553881694285,0.580431602104585,0.5537283304896979,0.570681656487139
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,Accuracy at 95% Specificity,0.6305030134378008,0.6486265884652982,0.058538312263659076,0.6143791940066469,0.6475070134798275,0.622224445925631,0.6387815809499706
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,F1 at 99% Specificity,0.21837515067587107,0.223224043715847,0.18064778168357049,0.17237609681101634,0.26893891786868146,0.19282769638891914,0.243922604962823
tf_efficientnetv2_s.in1k,"[0, 0.03]",C1,F1 at 95% Specificity,0.49055172338960984,0.5419580419580419,0.13430689867106102,0.45343127290865126,0.5269644202925308,0.4715578596275215,0.5095455871516982
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,AUROC,0.870056589677876,0.8741157619522802,0.028759476677453315,0.8617215133384664,0.8777891611076213,0.8659893854814753,0.8741237938742767
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,AUPRC,0.9124949506706728,0.9108209422592698,0.02374998196303773,0.9060916091628141,0.9186747537238328,0.9091361960108484,0.9158537053304971
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,Sensitivity,0.8506107144740114,0.8532110091743119,0.03369624253548954,0.8410924997485886,0.8590630845547482,0.8458453461545411,0.8553760827934817
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,Specificity,0.7212100677513285,0.7293080054274084,0.06303878443709235,0.7043935417258945,0.7367276587740651,0.7122950373606834,0.7301250981419735
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,F1,0.8421467790658309,0.8423489278752436,0.021714029362253133,0.8360457810723424,0.8477774094258778,0.8390759515840444,0.8452176065476175
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,Accuracy,0.8016292512434466,0.8000067213335126,0.026998126481091324,0.7938440146525072,0.8086459537572255,0.7978111395806243,0.805447362906269
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,Sensitivity at 99% Specificity,0.21194981444057864,0.19433962264150945,0.12369231612879819,0.17823616524042823,0.24686881616285392,0.19445707933750997,0.22944254954364732
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,Sensitivity at 95% Specificity,0.4105356825084977,0.406533892382949,0.11799477998345269,0.3732138167715451,0.44319590173349965,0.3938487006943149,0.4272226643226805
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,Accuracy at 99% Specificity,0.5981389787488323,0.5921698113207547,0.06416631863629446,0.5800755294069164,0.6166541512869346,0.5890644909425321,0.6072134665551324
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,Accuracy at 95% Specificity,0.6651123004955022,0.6636481014945048,0.05972857695069875,0.6483260606946817,0.6824659691107166,0.6566654041370099,0.6735591968539945
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,F1 at 99% Specificity,0.3235581247605648,0.32539682539682535,0.17825747826115534,0.27428755521928294,0.3691663035101609,0.2983487104254295,0.3487675390957001
tf_efficientnetv2_s.in1k,"[0, 0.03]",C2,F1 at 95% Specificity,0.5639431308365623,0.5704824976348155,0.11938244519209519,0.5309533881894054,0.5954669180340842,0.54705990352657,0.5808263581465547
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,AUROC,0.8592117502213754,0.8612848357958276,0.02254486006042997,0.8528917858654246,0.8652771678238352,0.8560234255354491,0.8624000749073018
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,AUPRC,0.9022874346524862,0.9065831862967115,0.02140589812125002,0.8962799754261307,0.90782873131878,0.8992601835087013,0.9053146857962711
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,Sensitivity,0.8391171035786418,0.8410659676714722,0.04194937440357285,0.8290054061339955,0.8503393858681095,0.8331845661571818,0.8450496410001017
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,Specificity,0.7095694039454288,0.7153518123667377,0.07010504177008316,0.6897628243722741,0.7283252736406224,0.6996550538592304,0.7194837540316271
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,F1,0.8324958003510631,0.8333333333333334,0.01973754254819414,0.8267325449158407,0.8378294353487951,0.8297044903151058,0.8352871103870203
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,Accuracy,0.7901243446699825,0.7906976744186046,0.023395150846184966,0.7838169612851189,0.7962552594434735,0.7868157707079386,0.7934329186320264
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,Sensitivity at 99% Specificity,0.1618860169092904,0.14816085055303096,0.10487031745418134,0.1328918938163257,0.19405571132398652,0.14705511438588287,0.1767169194326979
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,Sensitivity at 95% Specificity,0.39426068416961285,0.38536051212938005,0.10501708039941653,0.36739724249043393,0.423916406343993,0.3794090262314448,0.4091123421077809
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,Accuracy at 99% Specificity,0.5694006852168184,0.5644503986967333,0.057291789688935654,0.5537979783344984,0.5850127389436629,0.5612984026177464,0.5775029678158904
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,Accuracy at 95% Specificity,0.6567800717267825,0.6530952611844134,0.052372306743770025,0.6422849715495885,0.6715511545155571,0.6493735090778022,0.6641866343757629
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,F1 at 99% Specificity,0.2424158172918762,0.24391856160761502,0.17106338444325928,0.1931575991996764,0.2870616321360777,0.2182238014613662,0.2666078331223862
tf_efficientnetv2_s.in1k,"[0, 0.03]",C3,F1 at 95% Specificity,0.5496554404684093,0.54839515424004,0.11131461368124868,0.519700491769985,0.5781664840957667,0.533913176832575,0.5653977041042436
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,AUROC,0.8662518568505321,0.8703810208483106,0.02795147448612949,0.8580596602725328,0.8734544965522247,0.8622989214198711,0.8702047922811931
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,AUPRC,0.9101453556840357,0.9129943311847647,0.02270487566101211,0.9039361208851006,0.9159088831797664,0.9069344013748558,0.9133563099932155
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,Sensitivity,0.8507706413793827,0.8584905660377359,0.041010550685298935,0.8388288019438254,0.8621443980881603,0.8449708736814289,0.8565704090773366
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,Specificity,0.7049008370622301,0.7132034632034632,0.05099640560914204,0.689778700285552,0.7179066668225508,0.6976888562177572,0.7121128179067029
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,F1,0.8379736048597214,0.8384159719175077,0.024431856830054322,0.8310214254724211,0.8447405292281526,0.8345184185314193,0.8414287911880235
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,Accuracy,0.7956936416184971,0.7965116279069767,0.028289125010979004,0.788075346148676,0.8028525507460681,0.7916929551926777,0.7996943280443165
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,Sensitivity at 99% Specificity,0.21709322917605967,0.1886960391633289,0.13887903129677096,0.1815128533457447,0.2563866266946813,0.19745276821714658,0.23673369013497275
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,Sensitivity at 95% Specificity,0.4245767395244131,0.4251201397990389,0.12053632671550205,0.3916404359834818,0.45816819730144354,0.4075303287244434,0.4416231503243828
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,Accuracy at 99% Specificity,0.5991272841544016,0.5884579439252337,0.07402412010004623,0.5787957310900631,0.6192227761539798,0.5886586926955796,0.6095958756132237
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,Accuracy at 95% Specificity,0.6717968266702836,0.6730486426607134,0.060125172847269565,0.6556383949010213,0.6880112388757254,0.6632938431822201,0.6802998101583472
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,F1 at 99% Specificity,0.3206627132514092,0.31496062992125984,0.20182677321995365,0.26681470896484644,0.3807372170354648,0.2921200972576435,0.34920532924517494
tf_efficientnetv2_s.in1k,"[0, 0.03]",C4,F1 at 95% Specificity,0.5775722559690651,0.5888590829072009,0.12043835933976835,0.544391427024985,0.6102587431060434,0.5605396998482387,0.5946048120898916
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,AUROC,0.8648261096062707,0.8665725027632099,0.023751178376865956,0.8579854685599777,0.8712369339803543,0.8614671857479801,0.8681850334645613
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,AUPRC,0.9114740552981098,0.9162783941336659,0.020532979890234837,0.9056447768358831,0.9165545365036667,0.9085702534344393,0.9143778571617802
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,Sensitivity,0.8446594504126572,0.8425790962874047,0.031922952501816676,0.8359540734276811,0.853069930644228,0.8401448631747511,0.8491740376505633
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,Specificity,0.7131643100722461,0.7186813186813187,0.0594595109157333,0.6966269160389609,0.7291895847085007,0.704755465397336,0.7215731547471562
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,F1,0.8367237911977164,0.8381168462847419,0.02203865828337947,0.8306084738005597,0.8427444506830799,0.8336070542536304,0.8398405281418025
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,Accuracy,0.79488237666353,0.7965116279069767,0.027589519993674642,0.7871901465250706,0.8024727954026079,0.7909806293280882,0.7987841239989718
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,Sensitivity at 99% Specificity,0.2215008223576798,0.21495327102803735,0.13565240684605528,0.1851077427515944,0.2586972429488001,0.20231667500465536,0.24068496971070422
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,Sensitivity at 95% Specificity,0.43731094813481863,0.45118573654145755,0.11461448016394461,0.4048781773717846,0.46880816135003367,0.4211020129055994,0.45351988336403787
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,Accuracy at 99% Specificity,0.5992481502376833,0.6024766355140186,0.07387446433370765,0.5777634700467772,0.6201007398599545,0.5888007233003056,0.609695577175061
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,Accuracy at 95% Specificity,0.6781544100585918,0.6857065300062385,0.057014429583606786,0.6637019803429598,0.6932879481175077,0.6700913521017815,0.6862174680154021
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,F1 at 99% Specificity,0.3204296746817709,0.35384615384615387,0.20716778472931865,0.2634625675862878,0.3752577075807741,0.2911317255966717,0.3497276237668701
tf_efficientnetv2_s.in1k,"[0, 0.03]",C5,F1 at 95% Specificity,0.5915440159344368,0.6139423076923077,0.11332042720272327,0.5608908993206201,0.6213144812054439,0.5755180874300364,0.6075699444388373
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,AUROC,0.9183666849922122,0.9216520039100684,0.0304969837186728,0.9095341680030417,0.9262100546802744,0.9140537601935703,0.9226796097908541
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,AUPRC,0.9040015411757447,0.9068902756891319,0.03435761872331637,0.8945987343284362,0.9136912749233795,0.899142640138809,0.9088604422126805
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,Sensitivity,0.7687615357776024,0.7807807807807807,0.07270842589062725,0.750103016449756,0.7869485621863275,0.75847901157827,0.7790440599769348
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,Specificity,0.9381472676736375,0.953485576923077,0.04333340825384914,0.9262671611387886,0.9489929807387965,0.9320189983079932,0.9442755370392819
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,F1,0.8171280131114568,0.8200498132004981,0.05230484387527822,0.8027203736783678,0.8309062084614823,0.8097309911528342,0.8245250350700793
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,Accuracy,0.8776237623762376,0.8811881188118812,0.03469138605850044,0.8681224034168121,0.8867748010095127,0.8727176595100924,0.8825298652423829
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,Sensitivity at 99% Specificity,0.4209495558159545,0.4864864864864865,0.25371798111658983,0.35420663969198374,0.4912362347493303,0.38506841482465426,0.45683069680725474
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,Sensitivity at 95% Specificity,0.7032964751557705,0.7161172161172161,0.103559398534196,0.6736153995325047,0.7309476051273526,0.6886509645639445,0.7179419857475966
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,Accuracy at 99% Specificity,0.7054747779079773,0.7382432432432433,0.12685899055829492,0.6700841642780688,0.7405061656955619,0.6875342074123272,0.7234153484036274
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,Accuracy at 95% Specificity,0.812187338815128,0.8192853183616081,0.050166765384345856,0.7990537230730166,0.8267232043212425,0.8050926868164349,0.819281990813821
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,F1 at 99% Specificity,0.54029097317055,0.6545454545454545,0.3016367012271448,0.45970230057389005,0.6197912155516219,0.49763310179205905,0.582948844549041
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C1,F1 at 95% Specificity,0.7957113362272942,0.8064516129032258,0.07176348331285577,0.7760577791870819,0.814608855568156,0.7855624470888766,0.8058602253657118
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,AUROC,0.9257485532974984,0.9295955355171657,0.037801947520348246,0.9138492856678625,0.9354391949896593,0.9204025506107592,0.9310945559842376
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,AUPRC,0.9113564820100456,0.9234214402274072,0.048219434232365244,0.8961272729932483,0.9229451430872075,0.9045372242239088,0.9181757397961824
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,Sensitivity,0.7887712725764633,0.791795665634675,0.06829912838347774,0.770298152325695,0.8072054812919474,0.7791123172106458,0.7984302279422808
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,Specificity,0.9419321786689923,0.9545454545454546,0.04135367679684585,0.928988567822781,0.9528614751106783,0.936083885610983,0.9477804717270015
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,F1,0.8322825991858911,0.8488999584889996,0.057269194843281926,0.8156823575619266,0.8469449861531315,0.8241835119805354,0.8403816863912468
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,Accuracy,0.8867637351970491,0.900990099009901,0.03815136328077572,0.8756644340904679,0.8965891089108912,0.8813683176595795,0.8921591527345187
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,Sensitivity at 99% Specificity,0.4566501166320526,0.5278460278460279,0.2542611510185146,0.3886722621377727,0.5241955246159852,0.42069215981655494,0.4926080734475503
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,Sensitivity at 95% Specificity,0.7249712174764107,0.7746031746031746,0.1540412103963341,0.6795558611992836,0.7657357649948356,0.7031865005857244,0.746755934367097
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,Accuracy at 99% Specificity,0.7233250583160263,0.7589230139230139,0.1271305755092573,0.6888988437613807,0.7567762410899819,0.7053460799082775,0.7413040367237752
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,Accuracy at 95% Specificity,0.8216673634165966,0.8391284790478339,0.07508013384983644,0.8004527825539849,0.839435543880902,0.811049429061074,0.8322852977721192
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,F1 at 99% Specificity,0.5780214573884171,0.6908771929824562,0.2899069799370082,0.49848215629532716,0.6574893173141952,0.537022419103063,0.6190204956737713
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C2,F1 at 95% Specificity,0.8001671952938089,0.8343035343035343,0.1426144106597983,0.7561295867796602,0.833494258017471,0.7799984719193156,0.8203359186683021
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,AUROC,0.9226453069686165,0.9275308025308026,0.035273381357999484,0.913286165190237,0.9319348828158465,0.9176568975378924,0.9276337163993406
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,AUPRC,0.9014812040543124,0.9058047688848513,0.0457160295199468,0.8897973432623382,0.9136785327929342,0.8950159811578167,0.9079464269508082
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,Sensitivity,0.7671314984788719,0.7837837837837838,0.07905061367631584,0.7446721306646018,0.7887864294209195,0.7559520534813756,0.7783109434763681
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,Specificity,0.9362740053501726,0.9411764705882352,0.04829618514918085,0.9222556574645999,0.9479629879277905,0.9294438933452872,0.943104117355058
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,F1,0.8145512556948067,0.8296703296703297,0.057438650879564956,0.7968928093387371,0.8299567148511945,0.8064282037869773,0.822674307602636
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,Accuracy,0.8754688410017473,0.8817705299941758,0.03911660396392212,0.8642647544166182,0.8856586585129101,0.8699369178177717,0.8810007641857228
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,Sensitivity at 99% Specificity,0.4067802098950481,0.47815126050420165,0.2341620818138166,0.3411456436181353,0.4653112158748391,0.37366469070558633,0.43989572908450986
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,Sensitivity at 95% Specificity,0.6976210211971098,0.7163742690058479,0.1288753518731804,0.6620385911899931,0.7335395673243237,0.6793952941496442,0.7158467482445754
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,Accuracy at 99% Specificity,0.6962279427853619,0.7340756302521008,0.11984221475744387,0.6629888128371668,0.7287062534969055,0.6792796942398813,0.7131761913308425
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,Accuracy at 95% Specificity,0.809647811719151,0.8171137259295154,0.06430176233511903,0.7934442841131495,0.8261339609388912,0.8005541692812693,0.8187414541570327
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,F1 at 99% Specificity,0.5264471219698238,0.6469230769230769,0.28683161629966725,0.45192071067653605,0.6065741732863077,0.4858830057809853,0.5670112381586623
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C3,F1 at 95% Specificity,0.7899817900715159,0.8092350746268657,0.09292576042940986,0.7652488635427594,0.8158053656468148,0.7768401030022055,0.8031234771408263
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,AUROC,0.9226403121268131,0.9289594664594665,0.03210612139851816,0.9139045037636591,0.9304158867665123,0.9180998208951149,0.9271808033585113
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,AUPRC,0.9059759816886953,0.9144462872840216,0.041449512861244577,0.8938799019799236,0.9156718682161152,0.9001141353644823,0.9118378280129084
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,Sensitivity,0.7804540660924237,0.7909982174688057,0.08098857638048648,0.7579892739517913,0.8015932603617408,0.7690005517809664,0.7919075804038811
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,Specificity,0.924753895571321,0.9402985074626866,0.09145494268597645,0.8977108941341866,0.9432001818687352,0.9118202135420649,0.9376875776005772
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,F1,0.8175085243290262,0.828083028083028,0.06294313709919575,0.7986120131189969,0.8339393064087602,0.8086070205146271,0.8264100281434253
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,Accuracy,0.873882741215298,0.8811881188118812,0.05709926402800596,0.8574199669966996,0.8877858668219762,0.8658076858563052,0.8819577965742907
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,Sensitivity at 99% Specificity,0.4920136036281672,0.5416988416988417,0.21381509385137043,0.429045634121321,0.5448930969813129,0.4617755830716988,0.5222516241846357
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,Sensitivity at 95% Specificity,0.7070123781770516,0.725975975975976,0.11523330503235898,0.6751199223927843,0.7386895747219194,0.6907159278956678,0.7233088284584355
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,Accuracy at 99% Specificity,0.7375693018140836,0.7658494208494209,0.11198259322458157,0.7061064779055024,0.7675885083323326,0.7217325716052924,0.7534060320228749
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,Accuracy at 95% Specificity,0.8128646510158362,0.821437064301419,0.05782393201463929,0.7962610825638632,0.8273485188434572,0.8046871121273519,0.8210421899043204
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,F1 at 99% Specificity,0.6164542201983078,0.702729044834308,0.2533046647734707,0.5403408897254958,0.6784196036253725,0.5806315309648065,0.652276909431809
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C4,F1 at 95% Specificity,0.7951034980238163,0.8120471014492754,0.0884574676467185,0.7688004047980748,0.8176943976072828,0.7825937229798995,0.8076132730677331
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,AUROC,0.9254802067174824,0.9293846403221403,0.03483024940872479,0.9153599917484967,0.9346290070774902,0.9205544656080168,0.9304059478269481
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,AUPRC,0.9095297350236595,0.9148279916542076,0.035618925103617936,0.8987198183990525,0.9187430311943844,0.9044924583277907,0.9145670117195284
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,Sensitivity,0.786585568050938,0.7893277893277892,0.06425205532460111,0.7691924158693378,0.8044090799157075,0.7774989552458983,0.7956721808559778
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,Specificity,0.9270067205781758,0.9393939393939394,0.0684293753478542,0.9057512967398458,0.9433429403472318,0.9173293455100103,0.9366840956463413
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,F1,0.8213765084819694,0.8253968253968254,0.05071022583823077,0.8071242543454676,0.8343326821008947,0.8142049995688265,0.8285480173951123
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,Accuracy,0.8764337021937488,0.8762376237623762,0.046004968436448815,0.8622039895165988,0.8875383906037662,0.8699276171638116,0.882939787223686
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,Sensitivity at 99% Specificity,0.4644890207804419,0.5341591591591592,0.22684840754796728,0.3988770002427947,0.5251777164299636,0.43240781132473444,0.4965702302361494
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,Sensitivity at 95% Specificity,0.7050534894878623,0.7149877149877151,0.10125726402450594,0.6755282236400988,0.7315483634587409,0.6907335498806373,0.7193734290950873
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,Accuracy at 99% Specificity,0.7264336995794102,0.7620795795795796,0.1149571064574199,0.6955710813036085,0.7573921802579168,0.710176309675085,0.7426910894837353
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,Accuracy at 95% Specificity,0.8130527944336239,0.8145940413173869,0.051248295332449664,0.7987931139384679,0.8268030366438986,0.8058051910028586,0.8203003978643891
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,F1 at 99% Specificity,0.5921214239143291,0.6963317384370016,0.2680495296489874,0.516844477233393,0.6628231083137192,0.5542134958925964,0.6300293519360618
tf_efficientnetv2_s.in1k,"(0.03, 0.1]",C5,F1 at 95% Specificity,0.7972804498665581,0.8,0.0722664590428969,0.7780950507890031,0.8155277499437147,0.7870604292182436,0.8075004705148726
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,AUROC,0.9966916979730795,0.9994038284509008,0.005952998337793124,0.9950742632488163,0.9981802575668185,0.9958498168744704,0.9975335790716887
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,AUPRC,0.9953738543200142,0.9989951373048539,0.008120700461982173,0.9928780046288389,0.9972124087105323,0.9942254138470837,0.9965222947929447
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,Sensitivity,0.9662730478224701,0.9740215924426452,0.03220948331812551,0.9573261851645195,0.9744107289631039,0.9617179390079178,0.9708281566370225
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,Specificity,0.9947851797600338,1,0.009154571715778308,0.99196251444271,0.9969784021397838,0.9934905278122167,0.9960798317078509
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,F1,0.978285052629181,0.9805585012371862,0.017476209928352318,0.9733167199755046,0.9828367392555464,0.9758135433192254,0.9807565619391365
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,Accuracy,0.9840688562826317,0.9856218215441517,0.012769931842774732,0.980613740801392,0.9876934691056942,0.9822629152023685,0.985874797362895
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,Sensitivity at 99% Specificity,0.33361382031215153,0,0.4502413030957161,0.20569359078569607,0.45380550677248355,0.26994008459430185,0.3972875560300012
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,Sensitivity at 95% Specificity,0.487959489197615,0.8404761904761905,0.47447663975856225,0.35001992018132905,0.6233122360945211,0.4208583593000378,0.5550606190951922
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,Accuracy at 99% Specificity,0.6447825199121733,0.495,0.22081362221161588,0.5887629961776304,0.7078111715749874,0.6135547579833337,0.6760102818410129
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,Accuracy at 95% Specificity,0.6990549540317936,0.475,0.23585048230304667,0.6359952133506959,0.766387442139274,0.6657006589552732,0.7324092491083141
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,F1 at 99% Specificity,0.3093228446228892,0,0.45563382664673585,0.19314678981598163,0.43049846983558404,0.2448864909109127,0.37375919833486576
tf_efficientnetv2_s.in1k,"(0.1, 1]",C1,F1 at 95% Specificity,0.4614836971571595,0,0.4854317196608347,0.32333726986949474,0.5961219055906148,0.3928332850021148,0.5301341093122042
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,AUROC,0.9959638764739107,0.9992201783560898,0.006029264771644451,0.9942201537414206,0.9974223129491612,0.9951112096727909,0.9968165432750306
